key,value 
7554,13
8576,6
8204,8
2253,10
2624,6
7110,12
6274,12
1885,5
6770,8
837,6
8337,1
5570,10
6162,11
2957,10
3637,10
8117,1
6347,4
2238,5
5230,8
8303,4
5226,3
6782,2
461,5
5168,13
433,11
8561,3
9516,3
7814,14
5542,15
1014,7
615,3
4046,15
8057,2
4820,8
4315,11
976,13
1229,15
2265,10
3740,11
1056,15
9028,15
5141,15
7842,3
1063,12
881,15
8740,12
1934,13
7421,5
7444,6
1454,15
9632,9
4715,2
220,10
1736,9
7945,6
9100,1
1318,8
6436,10
2414,13
9391,6
7841,8
626,10
501,3
1864,7
3506,9
1699,2
509,7
4350,5
6900,13
8493,15
4111,6
4801,6
1291,4
1627,2
34,9
1621,2
1993,13
7911,1
5435,6
3853,3
6465,6
6580,2
9098,9
1596,6
5170,8
7016,7
9075,5
6070,8
3785,12
9704,9
461,2
4422,7
4379,12
368,4
3463,15
4027,2
6770,4
6366,8
1516,1
4471,1
9825,4
9549,1
4727,8
5177,7
8222,2
9791,6
5599,3
5939,13
3412,9
8096,11
2621,11
404,5
2275,3
7648,3
281,9
1137,9
829,15
8554,4
4521,10
3700,13
6555,11
2423,12
1233,7
1199,4
5261,15
8633,4
6160,12
67,2
9652,1
6009,5
294,14
1387,10
8477,4
8816,12
6848,11
5530,5
1624,15
7844,6
7961,5
7099,15
5060,1
2773,5
9854,6
7520,15
4914,12
7703,10
849,1
8810,10
430,3
8990,12
199,9
4137,8
5988,2
4878,3
9635,5
6303,3
7288,11
6356,8
5780,3
4631,15
409,12
438,10
1088,15
9919,5
3007,6
7256,9
3414,6
4568,13
4540,4
6868,6
3794,2
8827,1
1218,13
4322,6
7735,1
3979,3
1163,13
4414,15
5548,3
3120,13
3035,5
1992,5
7384,3
7989,2
9185,1
1586,14
5188,12
8074,4
6859,11
1339,11
4517,15
2637,4
1577,10
6386,8
7167,4
1723,13
8305,1
2216,14
4885,6
7097,4
3624,2
7887,11
6484,3
9849,10
134,8
9774,10
7657,9
2274,7
805,5
7403,4
2719,13
6445,7
3482,5
6503,12
6340,6
4670,11
4056,15
372,4
5538,5
1231,10
797,1
2000,5
336,12
592,6
5445,9
7341,14
1701,10
752,3
2513,9
2972,14
7882,8
9997,7
8422,8
1886,12
1092,5
6716,9
1382,1
6783,11
6761,15
7700,13
3846,14
9283,13
4407,5
6566,5
2346,2
6931,7
8806,13
8074,15
3195,5
5692,9
4560,9
2426,7
8203,10
3806,14
3261,15
2937,3
1954,6
4805,7
3652,9
1438,6
4707,10
5359,4
2574,11
6329,12
2066,7
1621,14
4926,13
5395,14
6133,13
5153,2
3018,11
641,2
9478,9
926,6
2617,8
470,5
8226,8
9848,9
2250,14
303,3
8628,10
7978,11
8421,8
9714,7
630,9
4396,5
6705,11
9998,8
2817,5
9202,13
739,14
8726,3
4961,2
8765,6
6411,15
7616,1
8340,3
856,14
8678,8
597,14
2833,8
2508,12
7279,2
9573,5
7940,14
1543,14
2011,15
4255,3
8171,2
7053,14
9438,6
8459,13
1922,7
7690,13
2199,14
5464,4
6808,11
177,8
6538,12
8999,6
37,2
1060,3
2940,12
8450,9
8913,4
7518,7
235,8
3163,15
3000,10
6426,2
7360,7
6727,11
2465,5
6058,5
6618,8
5082,8
9325,5
9963,6
696,13
5239,7
1830,13
7408,11
4830,5
1699,2
1858,3
1107,13
9006,14
7536,12
8209,2
7025,14
7859,13
2474,6
3485,13
7695,12
8778,3
6594,1
814,10
8189,9
6038,15
1301,3
423,7
5178,15
776,12
9621,15
4962,4
2318,8
1556,10
5071,12
3164,10
1518,11
5956,15
8445,5
334,7
3171,14
6646,8
8426,1
796,15
9378,1
9237,9
6657,3
6262,14
9530,9
4759,4
6096,6
7671,6
307,11
6856,15
793,2
3074,8
1001,12
8886,9
5150,8
1622,2
8498,5
5813,14
4652,4
8020,13
8402,5
5765,8
7036,9
9003,13
9549,6
8848,3
2458,5
3515,9
1832,12
3336,13
5788,14
4533,4
5813,14
2621,12
8234,14
6700,6
9827,10
1916,13
5984,10
3967,10
1521,6
7836,3
5809,5
351,14
7648,6
8173,12
9308,7
575,12
8971,8
6155,13
9695,8
7370,15
2207,6
2583,14
2738,9
9232,3
6842,9
8316,2
4957,10
6674,15
9471,14
7419,14
5151,1
3836,6
279,7
1146,5
8239,9
2539,12
9690,11
1030,10
5795,9
5154,6
1628,12
8231,10
8101,13
2516,4
1435,9
2221,9
1572,11
3904,6
7912,5
3743,14
6371,3
5490,15
1806,4
7601,9
8399,10
7270,6
6600,7
4761,2
9810,2
8232,8
378,11
6756,2
3521,12
551,7
3063,14
7448,15
6446,8
2429,7
8958,8
4484,5
7427,9
5850,1
8576,5
4966,4
9193,15
3588,5
7521,6
5340,15
2336,4
8365,14
2907,9
3646,12
6808,2
8566,10
2377,10
7989,4
675,14
4607,6
9667,8
6318,4
8345,7
7735,7
4904,6
3986,6
138,3
2095,4
5330,13
5088,14
6438,2
4422,3
9232,4
8731,12
2291,3
7200,14
1948,15
6128,2
4690,2
8933,10
9169,3
7900,10
3858,9
6484,12
2638,14
8259,13
4745,12
1392,4
1690,15
8803,7
1671,10
1802,11
2716,7
1951,12
5854,6
5370,15
918,10
2812,8
6307,9
3658,13
4838,11
7062,3
5184,7
8101,6
6363,15
3529,2
7251,15
5833,1
4333,6
7902,7
2591,15
5710,9
2108,3
8311,7
192,9
6977,7
1806,1
8059,7
8725,13
6471,2
3547,7
1681,2
9423,14
6248,15
3880,12
8264,5
2359,11
9284,14
1314,8
3565,10
9619,2
3148,11
2885,14
6359,13
2641,1
8922,8
7936,5
7341,10
4286,10
1110,9
8950,14
9152,11
3991,15
4810,3
4895,10
2125,6
2498,2
8315,8
560,15
1275,4
4563,5
2666,14
5927,3
8263,14
9630,6
4652,5
1890,10
6659,8
8460,8
6489,7
9888,6
7282,9
367,12
1683,4
1443,11
7945,4
2932,4
5374,2
399,8
6593,3
6610,14
4498,11
5995,12
164,8
8936,2
6023,15
5156,4
5645,1
6404,10
3830,10
735,11
3286,9
9245,9
3993,2
4361,8
8467,3
3595,8
600,15
6509,9
2000,6
1424,2
9360,7
4900,4
7510,2
3071,4
6322,2
2564,6
583,7
8061,4
5685,5
9057,2
6115,6
4282,1
3085,9
2789,14
3841,15
9199,9
7,3
18,12
5129,1
1978,8
5806,6
4697,6
8407,4
782,8
5339,15
1778,6
386,10
5333,14
4863,11
7388,11
5854,15
4504,6
5927,11
4560,15
9062,14
9665,7
5278,13
7470,13
1843,3
2240,10
2273,4
436,7
9568,8
571,2
1498,11
3223,15
7600,6
6108,6
1535,7
6599,3
6249,2
254,11
4684,15
431,11
8448,7
3770,12
6015,6
2619,6
27,1
6773,5
592,9
3348,8
817,2
7848,1
3685,14
7726,15
4283,9
881,10
1575,2
338,10
7629,7
2854,12
8881,5
870,10
6417,7
3947,1
4205,5
9296,11
2219,2
6403,12
8699,13
8416,7
1718,15
6507,15
5936,11
5958,1
1306,8
5972,12
5579,3
2307,13
2321,10
7902,6
9350,6
8658,7
2068,1
7468,4
323,7
9894,15
802,7
7275,10
4823,12
1253,5
6668,1
1903,13
1950,15
5326,9
7865,12
2881,4
3162,12
8900,1
4894,15
6054,13
217,15
5779,12
2490,14
6717,1
3139,10
2245,10
6064,15
5132,3
9927,3
9823,2
6725,12
2576,6
3162,3
960,5
3930,5
8585,12
6187,3
870,8
6140,13
5986,11
4621,13
5481,13
8134,2
6654,13
8716,15
1372,15
8531,5
3199,1
9946,12
1280,8
7483,3
500,6
4923,12
1295,3
1272,7
5218,3
8490,2
5822,11
2070,14
1025,4
2337,5
1340,2
1687,1
7627,7
4131,15
9065,2
7177,13
7580,14
8804,5
317,9
2106,14
4340,5
6043,11
522,5
6276,8
5660,6
1283,13
4919,10
9957,8
2412,6
5758,4
149,9
3316,6
5977,11
6165,14
9891,10
7583,13
7181,9
2175,13
2630,4
8218,14
5183,11
9900,5
2821,11
2491,15
3446,10
1477,12
4103,7
8389,4
1534,2
2929,3
9843,3
7088,13
740,5
2975,13
8156,3
1155,10
8071,5
6256,13
3156,3
7934,14
3933,3
8968,11
6540,10
2766,6
1828,7
1972,13
7174,8
7906,6
5450,7
6988,7
6451,10
5376,9
921,14
8461,3
5959,10
199,1
8642,4
6419,13
2596,11
9927,13
3578,2
1023,15
8563,1
5955,12
1196,4
480,13
6058,2
5514,12
2257,6
6357,4
2131,1
2477,2
127,10
4286,12
9318,8
129,3
7706,12
6389,4
2975,5
7310,4
434,11
8486,1
7723,3
7553,9
568,14
11,8
8278,15
6245,14
9011,13
9586,12
3015,7
868,15
55,13
1649,14
3806,13
8718,2
4746,15
5820,14
7465,2
4766,10
1643,1
8663,8
2997,1
3152,4
3164,9
6229,6
8015,9
3615,8
2285,15
4241,10
3134,9
5656,12
9323,15
904,15
3425,10
4362,13
6971,15
3654,10
8326,5
9586,9
2329,7
4918,13
8762,5
7630,13
7702,9
1291,4
4456,1
9823,3
7354,5
2003,3
998,14
9330,2
4763,10
1606,1
6594,8
6200,8
2241,7
1101,14
919,11
371,12
1443,7
2478,1
9272,11
1356,1
251,10
307,7
6565,11
5292,9
4973,6
570,7
9513,14
9657,3
1868,7
5288,2
7813,8
3161,5
1103,10
5988,8
7953,11
8413,1
537,9
8641,7
8411,5
970,1
7506,11
3019,8
8299,13
1534,4
6626,14
7475,7
8254,15
2153,13
7311,14
3801,6
6015,7
6607,6
3884,7
3559,6
9872,2
3971,4
8565,5
7061,7
5273,15
2362,4
9352,3
4492,9
6495,2
1577,10
1052,15
4427,3
376,6
2143,5
977,4
9537,13
3870,11
3274,3
609,9
4017,6
8599,10
2462,11
8937,13
7563,9
5013,11
8818,4
9186,2
4811,9
9317,5
2293,13
2210,4
4184,13
5509,13
8918,1
5714,1
9624,3
2850,9
7313,10
1800,8
247,9
3393,6
8918,6
8880,14
3745,9
6284,6
1949,13
5469,15
5689,14
900,6
9365,6
2172,6
6485,7
1900,11
8448,2
1121,8
4909,3
4855,10
5514,9
7361,3
806,11
6821,14
2263,8
3418,12
1029,2
9908,5
1260,5
3124,9
3292,11
1170,1
5337,13
2398,12
4278,10
8547,5
4278,9
3915,6
5388,3
3541,13
2747,12
353,15
5360,3
447,15
4712,4
115,6
4563,15
6693,15
4174,7
1720,6
4660,15
8298,13
9760,11
8535,9
6276,9
6913,10
5769,13
4045,6
8553,11
9359,3
6362,9
6597,14
307,4
6889,7
2234,8
7328,1
8361,10
8832,1
5816,9
2427,3
7287,7
9867,11
3179,2
3730,4
9164,3
5508,10
1808,13
102,6
4289,4
7058,1
3452,4
511,2
5301,6
5226,14
2281,10
6088,11
7226,4
6614,10
3847,8
7240,6
1081,12
4689,7
7406,2
117,15
9374,12
2741,4
3288,11
9720,14
7719,4
149,9
1348,7
1169,11
7590,6
6041,9
6240,1
6013,1
6289,8
8318,4
6893,10
3702,14
6909,4
2580,6
8056,8
7838,11
7968,14
513,14
1638,6
9225,7
8942,14
2186,14
8106,14
8370,8
4606,2
3139,12
9382,2
3225,11
6630,5
6310,7
8186,13
5969,10
603,4
1254,2
9504,12
7822,5
2169,14
821,9
8080,8
2628,9
3787,14
2041,3
6826,4
1178,1
230,15
130,2
152,4
8345,7
6453,13
6930,14
8771,3
1232,14
4832,7
8399,13
3168,3
9247,11
975,6
6608,5
9286,14
2558,7
381,7
2282,6
1635,13
2030,1
959,13
9886,1
431,2
109,1
6109,11
9032,9
6437,13
8634,5
5768,11
2440,5
9281,12
7957,14
2711,15
4590,13
4785,12
3428,10
6004,6
3328,7
7325,1
6380,6
5449,12
9868,3
1505,1
9021,8
1425,8
4318,8
7851,14
451,4
990,9
1532,7
1531,5
8447,13
3533,12
2956,1
2809,2
5122,14
691,3
5535,8
3068,9
930,1
1029,2
9239,6
9720,4
8737,6
4474,15
8560,4
6064,6
9163,10
1751,5
8490,3
6436,2
1293,12
2334,8
5352,11
407,13
5191,8
2858,10
1358,1
5400,10
4821,10
3089,14
4524,10
5134,7
4521,10
959,5
3284,9
9982,8
3486,4
4758,6
1388,2
9680,9
6823,4
1229,7
1680,8
6714,6
6025,2
4030,9
5285,2
7323,12
4215,7
4505,2
7342,2
4926,12
3974,9
2932,14
4609,1
6637,5
8373,1
2816,3
9842,5
6597,5
4718,6
6543,1
8954,13
7206,12
3161,6
6162,12
2080,6
6989,4
6930,5
8761,10
3057,11
9146,11
2275,4
5572,4
5976,8
3173,14
1960,14
3651,4
6827,14
5221,4
1959,4
3583,7
2707,3
7903,14
6371,2
3354,14
4493,14
4533,3
9412,12
7370,6
6245,7
6552,1
6500,2
3771,1
1451,9
9923,5
3666,8
8747,3
5409,4
4234,6
1888,10
284,8
533,8
4079,11
2001,12
9738,4
1841,13
7600,3
4796,3
2856,7
2235,11
7963,5
2756,5
5934,14
6317,6
1905,6
1694,10
1305,2
5717,5
3893,12
3592,2
7436,5
8271,10
5978,10
7049,3
5403,3
8885,15
5409,10
7417,2
8469,12
5756,10
4550,2
6121,3
3887,5
2733,7
170,5
7713,3
8888,10
5891,8
2930,14
8074,11
4397,12
6419,12
3367,8
2255,7
610,10
1475,2
9523,1
8765,2
8268,8
3197,12
2766,14
4749,4
4835,7
7562,3
444,4
7007,14
3753,13
9445,12
7835,8
6678,12
9342,4
8053,12
9590,11
6816,8
2131,10
9707,8
3180,11
1370,1
2797,2
9806,2
8075,14
259,7
3786,13
6653,7
417,14
3855,10
926,12
5449,13
5022,8
2553,14
9348,11
4162,15
5191,4
1199,1
4870,1
9490,7
7534,10
1265,3
284,2
1255,13
7160,11
9697,14
4250,12
2633,14
2884,7
537,11
9546,6
8560,11
1268,12
6038,15
385,14
9962,7
5756,5
6288,1
5779,4
3814,3
7597,2
8108,9
9475,11
6736,6
2959,7
5168,8
9102,10
2923,2
9745,10
896,13
8183,2
6558,11
8138,8
6845,11
541,1
2210,1
3631,3
2768,2
1482,3
4141,13
6036,1
2592,10
632,1
9812,8
5828,2
9000,6
3502,15
7361,15
2269,1
6608,7
7180,2
5079,9
7530,11
7496,13
7789,7
3506,3
2121,9
7067,11
4444,11
2566,14
1119,11
8294,5
681,12
9165,1
7943,6
8648,7
1902,4
6746,8
8232,7
7955,11
3829,3
7148,7
9530,3
9738,1
9061,9
1379,12
8115,12
5455,5
7138,7
8196,13
6938,4
5988,15
3705,1
1790,14
6403,1
4494,1
6830,13
2096,8
6470,14
9897,12
2731,9
222,11
8473,8
2201,4
2272,14
1936,5
5324,5
1779,5
4146,9
6888,6
1465,6
6423,10
9546,10
2766,3
9793,9
9212,13
5616,3
6730,7
4983,3
3798,6
7080,8
5501,3
9085,3
5810,15
5754,5
2635,1
5692,2
4125,5
9003,9
8110,7
3088,2
2701,3
4110,9
4870,11
352,1
2504,4
3371,7
1800,9
785,2
7561,3
3114,6
8731,9
3585,14
9010,8
9682,2
9939,9
6236,1
1610,1
9465,3
437,8
8867,11
2258,2
3332,13
1220,3
4977,9
1146,5
9444,7
1689,10
4482,4
7839,11
6226,14
1317,3
4469,8
5447,14
8668,12
6087,14
9823,8
3290,6
3748,8
3703,6
289,10
9845,1
3604,6
6895,3
5944,3
8217,9
6406,2
471,15
8131,1
3314,15
3700,6
5390,10
4136,4
192,10
5569,7
4887,14
2127,8
8863,7
3173,4
1111,6
6414,4
1654,12
5126,14
7056,9
614,9
1001,1
8116,2
7210,12
169,11
3683,12
162,5
814,12
2004,8
9627,6
6104,13
7736,5
3444,7
3907,11
2074,5
2863,7
4006,1
6816,4
6375,9
2012,2
3213,14
5417,6
5822,7
4793,10
2148,13
6641,14
7002,2
2413,8
5903,1
2826,8
8669,5
9932,12
5026,11
2481,7
5155,6
8877,5
393,9
3161,7
3226,5
8165,15
2390,9
9667,12
5916,9
9257,3
4527,6
3027,9
7208,9
5340,5
9013,8
7961,4
4438,9
5204,6
9403,7
9009,4
2024,6
1370,2
4514,5
2505,7
6298,14
4309,7
2495,13
4607,4
2666,8
8178,8
6315,15
5644,7
6833,13
1519,9
6385,10
2405,2
9360,7
9400,6
1929,6
2660,12
1028,9
804,7
1513,3
1199,5
7793,3
9530,15
9513,15
8330,6
7701,13
71,14
9680,11
3593,5
8695,13
982,6
4965,6
5916,13
3637,14
7259,7
3667,6
2583,12
3438,12
1576,10
5231,8
9745,11
4543,9
2711,11
5195,12
5481,6
4703,3
2031,3
749,10
3262,3
52,2
6847,9
8243,12
3035,3
2487,12
3904,3
7050,2
2482,3
9655,9
5204,5
128,9
9198,9
7445,15
8457,4
6864,8
2064,6
2058,5
9966,14
9926,15
3664,3
2928,14
9761,2
7229,15
7518,8
2455,6
739,8
2938,12
7621,5
6999,1
7815,10
4425,1
9784,12
981,5
1374,1
2855,15
6892,12
6632,3
6144,12
9918,12
3690,3
5666,10
9237,2
3347,11
2102,4
5366,8
2980,11
2028,9
5190,3
4936,8
3444,11
8005,10
19,15
7030,11
3544,11
5879,7
3447,13
3662,2
1238,11
7462,13
1919,9
4962,4
3650,4
8392,1
4931,12
4945,11
7833,10
6386,15
4506,11
2905,11
1688,7
6502,1
6817,12
8559,13
9220,12
8137,6
6926,12
6449,7
1632,2
3730,1
3189,12
1955,9
6203,6
8573,4
264,11
5851,7
9027,3
8953,9
5974,4
3483,15
274,5
3158,12
1329,15
1609,14
3463,5
3966,15
4570,12
818,10
1407,3
2373,9
5848,15
2641,6
5318,7
5106,13
8368,3
3315,7
536,12
3118,13
4541,5
3333,14
3409,3
5816,10
9453,9
691,3
787,8
1120,5
1173,5
8723,7
8004,10
6515,14
4836,13
8276,12
4889,14
8790,12
4679,3
573,14
527,9
9964,8
2904,11
5744,3
4120,14
8992,5
3933,5
355,6
178,14
4021,1
9244,10
9987,1
5674,3
272,3
1061,7
6342,9
1335,7
6868,11
6543,11
4926,15
3829,10
7379,14
7145,5
7419,12
5401,1
3003,9
8191,9
7947,6
3198,5
2511,2
4648,6
8443,13
2100,10
4571,3
210,13
7011,5
3628,6
9342,15
5053,11
7361,3
127,15
8063,15
2030,8
3677,15
3672,15
4822,1
3690,6
9052,12
6224,15
6335,9
3798,12
8693,12
8161,6
685,8
99,4
1041,4
703,6
5952,15
3756,11
6990,4
9331,5
3499,9
8765,8
7202,7
4454,6
5703,6
4289,2
9294,6
7501,11
5617,3
845,8
2009,9
2219,5
7943,11
8041,15
7696,14
4164,5
6682,6
4758,4
6164,4
23,2
3981,1
94,4
1476,4
5569,10
1173,15
7955,9
5090,11
3671,12
903,1
1117,11
9318,3
5360,2
2743,14
9269,3
3082,6
1631,9
1238,11
4116,3
7384,8
8705,8
5922,14
6890,10
4792,7
4468,4
7702,3
8732,9
2457,7
6105,15
7562,8
6308,4
6493,8
2009,5
5825,10
7288,2
7199,6
2641,1
3831,13
4626,11
9588,4
6349,12
9308,10
6415,8
8930,2
8657,5
3013,13
9670,8
7468,15
5629,3
9167,7
8456,7
2005,4
9090,3
1122,15
7360,12
4853,13
6883,3
8815,15
13,13
1418,3
9941,14
964,5
3304,6
9702,14
5440,9
963,2
40,5
3285,8
4064,4
7622,10
1828,5
8343,3
1660,8
5069,9
4068,7
9478,13
7123,2
855,14
7231,10
5395,4
4987,12
5414,8
8903,14
2761,3
2832,11
8614,12
6342,12
2653,1
1582,11
7507,2
2137,7
9626,5
7590,6
4855,8
604,15
8654,14
5584,10
8056,9
7653,7
3818,8
145,15
6867,2
5484,11
6743,6
3738,4
3138,6
8215,5
5643,15
1131,4
5154,11
4598,6
4492,15
